2020-12-23 08:12:10.095988	https://www.encodeproject.org/report/?type=Experiment&status=released&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&biosample_ontology.term_name=K562&assay_title=TF+ChIP-seq&perturbed=false&assembly=GRCh38&files.file_type=bam&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment concentration	Biosample treatment concentration units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR000EFY/	ENCSR000EFY	ChIP-seq	TF ChIP-seq	ARID3A	ARID3A	K562	K562	GEO:GSM935336,UCSC-ENCODE-hg19:wgEncodeEH002861,FactorBook:ENCSR000EFY	ARID3A ChIP-seq on human K562 produced by the Snyder lab	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000YET/,/files/ENCFF000YEU/,/files/ENCFF000YEW/,/files/ENCFF000YEY/,/files/ENCFF000YEZ/,/files/ENCFF000YFA/,/files/ENCFF001VLW/,/files/ENCFF002CVL/,/files/ENCFF276NII/,/files/ENCFF477DKP/,/files/ENCFF416CQL/,/files/ENCFF892CZA/,/files/ENCFF495MEU/,/files/ENCFF102ROD/,/files/ENCFF445GEM/,/files/ENCFF992ORW/,/files/ENCFF662SSM/,/files/ENCFF308EHN/,/files/ENCFF783BTQ/,/files/ENCFF243FEK/,/files/ENCFF492UNF/,/files/ENCFF741NSD/,/files/ENCFF424NIV/,/files/ENCFF478PFP/,/files/ENCFF952GND/,/files/ENCFF954ZUM/,/files/ENCFF866ZQH/,/files/ENCFF392UFW/,/files/ENCFF272CWK/,/files/ENCFF757OML/,/files/ENCFF853UAI/,/files/ENCFF672UGP/,/files/ENCFF958PFY/,/files/ENCFF378JGJ/,/files/ENCFF732QKX/,/files/ENCFF783AFF/,/files/ENCFF506CVP/,/files/ENCFF498PBX/,/files/ENCFF326BGM/,/files/ENCFF107YJY/,/files/ENCFF442TTJ/,/files/ENCFF411VNI/,/files/ENCFF974QZG/,/files/ENCFF186VKS/,/files/ENCFF910EUX/,/files/ENCFF678ZUX/,/files/ENCFF342NKD/,/files/ENCFF835KAT/,/files/ENCFF518OFI/		ENCBS039ENC	2,1	1	ENCAB000ASQ	Homo sapiens	adult	53 years										/replicates/95bd3ff8-e87c-4bd6-a955-bcd55cb669b9/,/replicates/393d8786-a3c4-43d2-8394-3132a461d70e/
/experiments/ENCSR000AQE/	ENCSR000AQE	ChIP-seq	TF ChIP-seq	EZH2	EZH2	K562	K562	UCSC-ENCODE-hg19:wgEncodeEH002089,GEO:GSM1003576	ChIP-seq on human K562 EZH2	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF000BWG/,/files/ENCFF000BWH/,/files/ENCFF000BWI/,/files/ENCFF000BWL/,/files/ENCFF000BWQ/,/files/ENCFF000BWS/,/files/ENCFF001SZC/,/files/ENCFF002CEM/,/files/ENCFF464QCZ/,/files/ENCFF772XOJ/,/files/ENCFF912PNB/,/files/ENCFF495WQM/,/files/ENCFF678EGD/,/files/ENCFF329JQS/,/files/ENCFF257UWF/,/files/ENCFF779PUK/,/files/ENCFF083IDB/		ENCBS639AAA,ENCBS674MPN	1,2	1	ENCAB000AGH	Homo sapiens	adult	53 years										/replicates/beaa1204-36d8-48a2-9130-8d4e99ff7dfa/,/replicates/7ec5f41b-7985-4ec3-9c5b-4233629b7e93/
/experiments/ENCSR099MNR/	ENCSR099MNR	ChIP-seq	TF ChIP-seq	ZNF75A	ZNF75A	K562 genetically modified using CRISPR	K562		eGFP-ZNF75A ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF699VQF/,/files/ENCFF125HDG/,/files/ENCFF877FLE/,/files/ENCFF125MWR/,/files/ENCFF931ERQ/,/files/ENCFF577OLQ/,/files/ENCFF743ODI/,/files/ENCFF816TPI/,/files/ENCFF651OZY/,/files/ENCFF228IVC/,/files/ENCFF826UOW/,/files/ENCFF955ANW/,/files/ENCFF828ZSA/,/files/ENCFF770DWY/,/files/ENCFF871AGN/,/files/ENCFF483DOR/,/files/ENCFF502IEN/,/files/ENCFF841EFW/,/files/ENCFF999DZU/,/files/ENCFF787WJH/,/files/ENCFF536RDN/,/files/ENCFF307UZC/,/files/ENCFF439IES/,/files/ENCFF432CEG/,/files/ENCFF410JIO/,/files/ENCFF083AXT/		ENCBS123NEI,ENCBS425FVT	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/a12e130c-efb1-480b-8c89-e771ed40e0c6/,/replicates/87cb4daa-12a8-410c-a04e-d5c24540d612/
/experiments/ENCSR918EFA/	ENCSR918EFA	ChIP-seq	TF ChIP-seq	ZNF57	ZNF57	K562 genetically modified using CRISPR	K562		eGFP-ZNF57 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF911QXO/,/files/ENCFF650YZK/,/files/ENCFF057WGZ/,/files/ENCFF683QUQ/,/files/ENCFF892PGM/,/files/ENCFF945IST/,/files/ENCFF527CQA/,/files/ENCFF526YAP/,/files/ENCFF725SUA/,/files/ENCFF518BNZ/,/files/ENCFF781QKD/,/files/ENCFF379WVI/,/files/ENCFF931BAS/,/files/ENCFF880OPX/,/files/ENCFF364PES/,/files/ENCFF304UOP/,/files/ENCFF660CFZ/,/files/ENCFF844FMU/,/files/ENCFF885CQE/,/files/ENCFF993ZXZ/,/files/ENCFF399TWO/,/files/ENCFF574DCV/,/files/ENCFF750WJF/,/files/ENCFF993FBR/,/files/ENCFF860TSN/,/files/ENCFF249HKH/		ENCBS543IDJ,ENCBS890CJO	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/0d64871e-e7a0-43ee-9b3d-512d37dce512/,/replicates/299607ad-8ef4-495e-a4a8-039f7c7e04b1/
/experiments/ENCSR000BKQ/	ENCSR000BKQ	ChIP-seq	TF ChIP-seq	ETS1	ETS1	K562	K562	UCSC-ENCODE-hg19:wgEncodeEH001580,FactorBook:ENCSR000BKQ,GEO:GSM803442	ETS1 ChIP-seq protocol v041610.1 on human K562	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000PZR/,/files/ENCFF000PZS/,/files/ENCFF000PZT/,/files/ENCFF000PZU/,/files/ENCFF000PZW/,/files/ENCFF000PZX/,/files/ENCFF000QAD/,/files/ENCFF000QAG/,/files/ENCFF001UJV/,/files/ENCFF001UJW/,/files/ENCFF002CLX/,/files/ENCFF360UPF/,/files/ENCFF906ZOM/,/files/ENCFF401KIO/,/files/ENCFF639FFA/,/files/ENCFF398SXO/,/files/ENCFF093QSS/,/files/ENCFF006UXO/,/files/ENCFF364BDB/,/files/ENCFF468AKT/,/files/ENCFF136XEI/,/files/ENCFF348XLA/,/files/ENCFF151QKU/,/files/ENCFF120VZU/,/files/ENCFF912HSU/,/files/ENCFF928OFV/,/files/ENCFF068VFA/,/files/ENCFF825HSY/,/files/ENCFF291YLM/,/files/ENCFF501FIE/,/files/ENCFF840ZBH/,/files/ENCFF461PRP/,/files/ENCFF780KUW/,/files/ENCFF711WZW/,/files/ENCFF850ASP/,/files/ENCFF448HHF/,/files/ENCFF847NAK/,/files/ENCFF756IWD/,/files/ENCFF537WYY/,/files/ENCFF771GEW/,/files/ENCFF927YRG/,/files/ENCFF315GTG/,/files/ENCFF580IGT/,/files/ENCFF973NZX/,/files/ENCFF656ADQ/,/files/ENCFF122POU/,/files/ENCFF128BVU/,/files/ENCFF076YZO/		ENCBS109ENC	2,1	1	ENCAB000AGG	Homo sapiens	adult	53 years										/replicates/f1718729-0e93-49a3-93ba-d2f595f76150/,/replicates/cbd5dc94-e727-4951-8a92-04367cb1374a/
/experiments/ENCSR000EHC/	ENCSR000EHC	ChIP-seq	TF ChIP-seq	GTF2F1	GTF2F1	K562	K562	UCSC-ENCODE-hg19:wgEncodeEH001823,GEO:GSM935501	GTF2F1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000YNT/,/files/ENCFF000YNU/,/files/ENCFF000YNV/,/files/ENCFF000YOA/,/files/ENCFF000YOM/,/files/ENCFF000YOO/,/files/ENCFF001VNG/,/files/ENCFF002CWS/,/files/ENCFF505YNZ/,/files/ENCFF073UUX/,/files/ENCFF215TDO/,/files/ENCFF040MZK/,/files/ENCFF376DQB/,/files/ENCFF500TMA/,/files/ENCFF120JUM/,/files/ENCFF698GEX/,/files/ENCFF626NOR/,/files/ENCFF578HCR/,/files/ENCFF680NRO/,/files/ENCFF203MMG/,/files/ENCFF889HNR/,/files/ENCFF349YBX/,/files/ENCFF943IJB/,/files/ENCFF392JBV/,/files/ENCFF886RXI/,/files/ENCFF718UFW/,/files/ENCFF008XRW/,/files/ENCFF569HGB/,/files/ENCFF145AYG/,/files/ENCFF115DVM/,/files/ENCFF509EPP/,/files/ENCFF391AXM/,/files/ENCFF478HYJ/,/files/ENCFF802KBK/,/files/ENCFF087PUW/,/files/ENCFF224MEV/,/files/ENCFF701UPA/,/files/ENCFF592EHF/,/files/ENCFF050ZBY/,/files/ENCFF220GLK/,/files/ENCFF614RPL/,/files/ENCFF123HUT/,/files/ENCFF265XSB/,/files/ENCFF089CSQ/,/files/ENCFF905DYM/,/files/ENCFF334QGA/,/files/ENCFF667NOP/,/files/ENCFF156WRH/,/files/ENCFF132EKK/	/experiment-series/ENCSR794POK/	ENCBS039ENC	2,1	1	ENCAB000AHE	Homo sapiens	adult	53 years										/replicates/6c0ba910-e13a-4eb5-8da9-c4314d18bc03/,/replicates/2754a0ba-3575-403d-8985-8edcda49515a/
/experiments/ENCSR000ATU/	ENCSR000ATU	ChIP-seq	TF ChIP-seq	CBX2	CBX2	K562	K562	FactorBook:ENCSR000ATU,UCSC-ENCODE-hg19:wgEncodeEH003104,GEO:GSM1003567	ChIP-seq on human K562 CBX2	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF000BUY/,/files/ENCFF000BUZ/,/files/ENCFF000BVA/,/files/ENCFF000BVN/,/files/ENCFF001SYV/,/files/ENCFF464EDM/,/files/ENCFF403RUO/,/files/ENCFF741LEE/,/files/ENCFF657GAK/,/files/ENCFF346CUZ/,/files/ENCFF193DAI/		ENCBS674MPN,ENCBS979ZKW	1,2	1	ENCAB000AEV	Homo sapiens	adult	53 years										/replicates/70f76889-77da-4abf-95a4-ea05c75ab072/,/replicates/6475593f-82c2-42fd-bdca-299e0059a28c/
/experiments/ENCSR026KKZ/	ENCSR026KKZ	ChIP-seq	TF ChIP-seq	ZBTB17	ZBTB17	K562 genetically modified using CRISPR	K562		eGFP-ZBTB17 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF224AFQ/,/files/ENCFF254IWF/,/files/ENCFF465UKP/,/files/ENCFF526POI/,/files/ENCFF631KYO/,/files/ENCFF759QZO/,/files/ENCFF823OLN/,/files/ENCFF656DUW/,/files/ENCFF245HSS/,/files/ENCFF670GFN/,/files/ENCFF949ZWP/,/files/ENCFF948OGS/,/files/ENCFF330JRK/,/files/ENCFF405BON/,/files/ENCFF334KTM/,/files/ENCFF800MRM/,/files/ENCFF530EKW/,/files/ENCFF599HNV/,/files/ENCFF731UTU/,/files/ENCFF097GUW/,/files/ENCFF372ASD/,/files/ENCFF506NKB/,/files/ENCFF376WOA/,/files/ENCFF292HSS/,/files/ENCFF157HXO/,/files/ENCFF785ECX/		ENCBS126ZOX,ENCBS610LIG	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/7d0e8bae-d68f-4fbd-94ba-3e695ac8dc48/,/replicates/7aee55a1-2dbb-49f6-a79d-bc4e85622bcc/
/experiments/ENCSR126YJQ/	ENCSR126YJQ	ChIP-seq	TF ChIP-seq	HMG20A	HMG20A	K562 genetically modified using CRISPR	K562		eGFP-HMG20A ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF995BXG/,/files/ENCFF133TUV/,/files/ENCFF321TPT/,/files/ENCFF248VUH/,/files/ENCFF673REV/,/files/ENCFF462HFD/,/files/ENCFF693GFG/,/files/ENCFF398LLT/,/files/ENCFF156CMT/,/files/ENCFF093OQL/,/files/ENCFF882PJT/,/files/ENCFF824UYX/,/files/ENCFF485HZP/,/files/ENCFF840BHF/,/files/ENCFF693JWE/,/files/ENCFF941MZM/,/files/ENCFF239OYN/,/files/ENCFF145HIL/,/files/ENCFF260TCW/,/files/ENCFF089NMA/,/files/ENCFF118ATD/,/files/ENCFF641CZY/,/files/ENCFF146JOG/,/files/ENCFF817NXE/,/files/ENCFF542OBK/,/files/ENCFF056NCT/,/files/ENCFF530ZXJ/,/files/ENCFF698IRV/		ENCBS624NER,ENCBS942GSO	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/2b1fa002-0510-45dc-9147-d13703e01d56/,/replicates/76333c4b-ca68-45fa-a40b-27564fb5b694/
/experiments/ENCSR000BMR/	ENCSR000BMR	ChIP-seq	TF ChIP-seq	POLR2A	POLR2A	K562	K562	UCSC-ENCODE-hg19:wgEncodeEH001633,GEO:GSM803410	POLR2A ChIP-seq protocol v041610.1 on human K562	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000QDK/,/files/ENCFF000QDL/,/files/ENCFF000QDM/,/files/ENCFF000QDN/,/files/ENCFF000QDP/,/files/ENCFF000QDQ/,/files/ENCFF000QDX/,/files/ENCFF000QDY/,/files/ENCFF001UKT/,/files/ENCFF001UKU/,/files/ENCFF002CMI/,/files/ENCFF813NUH/,/files/ENCFF413ABF/,/files/ENCFF580SKM/,/files/ENCFF569DZM/,/files/ENCFF140UJB/,/files/ENCFF612KLG/,/files/ENCFF048TRY/,/files/ENCFF822HFC/,/files/ENCFF359UUS/,/files/ENCFF341OAI/,/files/ENCFF537OJY/,/files/ENCFF042CRO/,/files/ENCFF281XOP/,/files/ENCFF596NUY/,/files/ENCFF125TEX/,/files/ENCFF273XOJ/,/files/ENCFF547IOW/,/files/ENCFF634MAL/,/files/ENCFF854UQT/,/files/ENCFF867QWZ/,/files/ENCFF757ZGV/,/files/ENCFF028THW/,/files/ENCFF182YZG/,/files/ENCFF361RZS/,/files/ENCFF843WMB/,/files/ENCFF882IKH/,/files/ENCFF111UDE/,/files/ENCFF666QLJ/,/files/ENCFF749YKR/,/files/ENCFF773FKD/,/files/ENCFF866XQK/,/files/ENCFF032WEB/,/files/ENCFF166JUY/,/files/ENCFF481CBJ/,/files/ENCFF211UXU/,/files/ENCFF519VFR/,/files/ENCFF837BYR/,/files/ENCFF947KPB/,/files/ENCFF248YES/,/files/ENCFF281VBW/,/files/ENCFF998LIN/	/experiment-series/ENCSR741XPJ/	ENCBS109ENC	2,1	1	ENCAB000AOC	Homo sapiens	adult	53 years										/replicates/deaa8a60-c36d-4216-8815-eb691774ced3/,/replicates/25da8f96-48ba-4425-88a7-641c35fb058b/
/experiments/ENCSR000EGY/	ENCSR000EGY	ChIP-seq	TF ChIP-seq	EP300	EP300	K562	K562	UCSC-ENCODE-hg19:wgEncodeEH001828,FactorBook:ENCSR000EGY,GEO:GSM935494	EP300 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000YVS/,/files/ENCFF000YVT/,/files/ENCFF000YVW/,/files/ENCFF000YVX/,/files/ENCFF000YWT/,/files/ENCFF000YWU/,/files/ENCFF001VOB/,/files/ENCFF708ZJO/,/files/ENCFF419COX/,/files/ENCFF485LXI/,/files/ENCFF362KLU/,/files/ENCFF182YMO/,/files/ENCFF424FHJ/,/files/ENCFF763VHB/,/files/ENCFF330CRR/	/experiment-series/ENCSR382VHJ/	ENCBS039ENC	1,2	1	ENCAB000AJN	Homo sapiens	adult	53 years										/replicates/a2b63bfb-3413-4724-a9aa-16e597ecc70b/,/replicates/234df8fa-331a-4056-80fa-b26117c390bf/
/experiments/ENCSR525VAT/	ENCSR525VAT	ChIP-seq	TF ChIP-seq	JUNB	JUNB	K562 genetically modified using CRISPR	K562		eGFP-JUNB ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF092RMB/,/files/ENCFF128WKJ/,/files/ENCFF776AUW/,/files/ENCFF964SHA/,/files/ENCFF750RQI/,/files/ENCFF016FWJ/,/files/ENCFF510IDP/,/files/ENCFF655DMT/,/files/ENCFF434RMI/,/files/ENCFF741LKD/,/files/ENCFF116BSH/,/files/ENCFF048VXC/,/files/ENCFF159MNQ/,/files/ENCFF829JBQ/,/files/ENCFF499ODC/,/files/ENCFF450EFI/,/files/ENCFF114SLT/,/files/ENCFF243KHS/,/files/ENCFF630XBL/,/files/ENCFF690RWM/,/files/ENCFF965VAA/,/files/ENCFF783JFL/,/files/ENCFF049YII/,/files/ENCFF036YSX/,/files/ENCFF502CAJ/,/files/ENCFF932KRN/		ENCBS133ZSU,ENCBS801XKS	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/4fbcdee6-f058-4269-9976-30b2c7dde602/,/replicates/71c5d449-8914-4ce9-8bcc-b3224933d711/
/experiments/ENCSR119FAD/	ENCSR119FAD	ChIP-seq	TF ChIP-seq	DEAF1	DEAF1	K562 genetically modified using CRISPR	K562		K562 immortalized cell line stably expressing C-terminal eGFP-DEAF1 fusion protein.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF316CVS/,/files/ENCFF819WYU/,/files/ENCFF041IMD/,/files/ENCFF843EKL/,/files/ENCFF769QSR/,/files/ENCFF952GXL/,/files/ENCFF489SEA/,/files/ENCFF624SVT/,/files/ENCFF173GWN/,/files/ENCFF269MEB/,/files/ENCFF682ZBU/,/files/ENCFF234JJA/,/files/ENCFF724GUU/,/files/ENCFF940RRQ/,/files/ENCFF982BFY/,/files/ENCFF190PUZ/,/files/ENCFF459WRM/,/files/ENCFF438JOP/,/files/ENCFF014VGV/,/files/ENCFF110EHX/,/files/ENCFF598GNT/,/files/ENCFF404IDC/,/files/ENCFF439QOJ/,/files/ENCFF030AXK/,/files/ENCFF944USZ/,/files/ENCFF432TMS/		ENCBS484EGI,ENCBS499GWM	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/ca40552d-1f6a-48b1-b2c6-293279acd7c5/,/replicates/97d4058a-397c-49eb-97ab-db8696ec25e2/
/experiments/ENCSR231ZVN/	ENCSR231ZVN	ChIP-seq	TF ChIP-seq	FOXA3	FOXA3	K562 genetically modified using CRISPR	K562		eGFP-FOXA3 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF215TEG/,/files/ENCFF633JSH/,/files/ENCFF660CKR/,/files/ENCFF338FMN/,/files/ENCFF428UTN/,/files/ENCFF933CVV/,/files/ENCFF226AMU/,/files/ENCFF781VSC/,/files/ENCFF377MBE/,/files/ENCFF588ZQP/,/files/ENCFF907QGK/,/files/ENCFF467JWQ/,/files/ENCFF970PRP/,/files/ENCFF477SPR/,/files/ENCFF723DUU/,/files/ENCFF760OUF/,/files/ENCFF094SFJ/,/files/ENCFF760YFT/,/files/ENCFF048KFE/,/files/ENCFF406TZR/,/files/ENCFF932KAZ/,/files/ENCFF603XQC/,/files/ENCFF528WEZ/,/files/ENCFF671DPH/,/files/ENCFF666PCT/,/files/ENCFF504WWL/		ENCBS817AYJ,ENCBS269GMZ	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/f93e8cfd-9a1b-403f-955f-abb54c90373c/,/replicates/8f39402a-b700-4f90-ab2b-9735517fda9e/
/experiments/ENCSR000AQJ/	ENCSR000AQJ	ChIP-seq	TF ChIP-seq	SAP30	SAP30	K562	K562	GEO:GSM1003445,UCSC-ENCODE-hg19:wgEncodeEH002094	ChIP-seq on human K562 SAP30	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF000CBS/,/files/ENCFF000CBT/,/files/ENCFF000CBU/,/files/ENCFF000CBV/,/files/ENCFF001TAF/,/files/ENCFF002CEV/,/files/ENCFF242YXH/,/files/ENCFF531OCK/,/files/ENCFF873QQB/,/files/ENCFF693YKU/,/files/ENCFF124BQG/,/files/ENCFF548SYQ/,/files/ENCFF106SWN/,/files/ENCFF187CGT/,/files/ENCFF416LJL/,/files/ENCFF243TCE/,/files/ENCFF573CDD/,/files/ENCFF536GLO/,/files/ENCFF961HAZ/,/files/ENCFF946JUM/,/files/ENCFF823GGP/,/files/ENCFF414KIO/,/files/ENCFF108SDW/,/files/ENCFF190SLM/,/files/ENCFF874IOX/,/files/ENCFF900SDF/,/files/ENCFF899OJV/,/files/ENCFF800HOP/,/files/ENCFF325OIN/,/files/ENCFF724JVF/,/files/ENCFF103RHL/,/files/ENCFF442SFR/,/files/ENCFF643AZY/,/files/ENCFF016IWL/,/files/ENCFF235UDJ/,/files/ENCFF144JME/,/files/ENCFF838VDJ/,/files/ENCFF427QQM/,/files/ENCFF845NPC/,/files/ENCFF480PLD/,/files/ENCFF970LBJ/,/files/ENCFF448ELA/,/files/ENCFF816KCQ/,/files/ENCFF956WWZ/,/files/ENCFF475BBC/,/files/ENCFF842BKE/,/files/ENCFF931BQF/,/files/ENCFF081GEA/,/files/ENCFF864EKR/,/files/ENCFF718NUA/,/files/ENCFF634UIS/		ENCBS639AAA,ENCBS979ZKW	2,1,3	1	ENCAB000AKO	Homo sapiens	adult	53 years										/replicates/18017fbc-d3d7-4230-a738-80f3e51a60b7/,/replicates/9b8f633a-a03c-4f08-bf86-a1c9470e789e/,/replicates/1e0f293b-a0c2-4fc6-99af-6d6ebdabe39c/
/experiments/ENCSR000EWH/	ENCSR000EWH	ChIP-seq	TF ChIP-seq	NR2C2	NR2C2	K562	K562	GEO:GSM935374,FactorBook:ENCSR000EWH,UCSC-ENCODE-hg19:wgEncodeEH000682	NR2C2 ChIP-seq on human K562	Peggy Farnham, USC	ENCODE	released	/files/ENCFF000ZCB/,/files/ENCFF000ZCC/,/files/ENCFF000ZCD/,/files/ENCFF000ZCE/,/files/ENCFF000ZCP/,/files/ENCFF000ZDC/,/files/ENCFF001VPE/,/files/ENCFF002CYM/,/files/ENCFF157YGH/,/files/ENCFF771NSF/,/files/ENCFF836CBA/,/files/ENCFF914QSN/,/files/ENCFF048YNL/,/files/ENCFF955CIQ/,/files/ENCFF169IGD/,/files/ENCFF078BWN/,/files/ENCFF190EUO/,/files/ENCFF718PRW/,/files/ENCFF159OAW/,/files/ENCFF430YGK/,/files/ENCFF188DNO/,/files/ENCFF316NLV/,/files/ENCFF893JAF/,/files/ENCFF527VPC/,/files/ENCFF658YZW/,/files/ENCFF791ZPU/,/files/ENCFF419MGD/,/files/ENCFF182QQL/,/files/ENCFF138LHR/,/files/ENCFF205OOU/,/files/ENCFF803BPM/,/files/ENCFF925UIZ/,/files/ENCFF589YXX/,/files/ENCFF396QHD/,/files/ENCFF369MDA/,/files/ENCFF660ATE/,/files/ENCFF342EJU/,/files/ENCFF883FFE/,/files/ENCFF230UMV/,/files/ENCFF594LCH/,/files/ENCFF904KAX/,/files/ENCFF111SYN/,/files/ENCFF837CQV/,/files/ENCFF573HAI/,/files/ENCFF841ZNM/,/files/ENCFF704ZUN/,/files/ENCFF614DHJ/,/files/ENCFF733OGJ/,/files/ENCFF541SHT/		ENCBS667AAA	1,2	1	ENCAB000AMA	Homo sapiens	adult	53 years										/replicates/e127064e-71f8-46a0-a6cc-bcb7bcc649eb/,/replicates/bc9e2146-8ea1-4599-94e0-ffda05e719a4/
/experiments/ENCSR000EHB/	ENCSR000EHB	ChIP-seq	TF ChIP-seq	TAL1	TAL1	K562	K562	GEO:GSM935496,UCSC-ENCODE-hg19:wgEncodeEH001824	TAL1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000ZAS/,/files/ENCFF000ZAT/,/files/ENCFF000ZAU/,/files/ENCFF000ZAV/,/files/ENCFF000ZBR/,/files/ENCFF000ZBX/,/files/ENCFF001VOZ/,/files/ENCFF002CYH/,/files/ENCFF733QEC/,/files/ENCFF737NMZ/,/files/ENCFF067SPF/,/files/ENCFF688PJI/,/files/ENCFF346VYS/,/files/ENCFF441RJB/,/files/ENCFF093JMK/,/files/ENCFF613ODZ/,/files/ENCFF604LIF/,/files/ENCFF724UBW/,/files/ENCFF757GHV/,/files/ENCFF670PUO/,/files/ENCFF407MZH/,/files/ENCFF897EYI/,/files/ENCFF443VMC/,/files/ENCFF883EPG/,/files/ENCFF804SLJ/,/files/ENCFF398GMI/,/files/ENCFF779QFW/,/files/ENCFF590APJ/,/files/ENCFF868FYM/,/files/ENCFF078OUD/,/files/ENCFF015WUF/,/files/ENCFF628SYB/,/files/ENCFF563DQA/,/files/ENCFF509LKA/,/files/ENCFF098GTD/,/files/ENCFF490PMI/,/files/ENCFF565MMA/,/files/ENCFF368ASJ/,/files/ENCFF028EAN/,/files/ENCFF056GMV/,/files/ENCFF844LWM/,/files/ENCFF822ERD/,/files/ENCFF567HZK/,/files/ENCFF796KJX/,/files/ENCFF482CEV/,/files/ENCFF880YZE/,/files/ENCFF519DOC/,/files/ENCFF885KVK/,/files/ENCFF945UCD/	/experiment-series/ENCSR098ZDT/	ENCBS039ENC	1,2	1	ENCAB000ALO	Homo sapiens	adult	53 years										/replicates/8f447a48-0816-4e4a-8fe2-f8c0118f4081/,/replicates/ff37abb8-dbf3-4793-a09b-b182309e3dff/
/experiments/ENCSR000FAI/	ENCSR000FAI	ChIP-seq	TF ChIP-seq	FOS	FOS	K562	K562	UCSC-ENCODE-hg19:wgEncodeEH000619,GEO:GSM935355,FactorBook:ENCSR000FAI	FOS ChIP-seq on human K562	Sherman Weissman, Yale	ENCODE	released	/files/ENCFF000YHZ/,/files/ENCFF000YIA/,/files/ENCFF000YIB/,/files/ENCFF000YIE/,/files/ENCFF000YIF/,/files/ENCFF000YIG/,/files/ENCFF000YIH/,/files/ENCFF000YII/,/files/ENCFF001VMH/,/files/ENCFF002CVW/,/files/ENCFF238YBL/		ENCBS039ENC	2,1,3	1	ENCAB000AEQ	Homo sapiens	adult	53 years										/replicates/676f3fce-819d-48f6-ad58-c905af2d6f99/,/replicates/f114d5e2-f52f-44ad-bca1-a1f122057877/,/replicates/38a02161-10e7-416f-b2ad-c28f2a3f7e05/
/experiments/ENCSR643JRH/	ENCSR643JRH	ChIP-seq	TF ChIP-seq	MAZ	MAZ	K562 genetically modified using CRISPR	K562		eGFP-MAZ ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF634THB/,/files/ENCFF019NTV/,/files/ENCFF967IXD/,/files/ENCFF027IXU/,/files/ENCFF674XZS/,/files/ENCFF389FLV/,/files/ENCFF266ORM/,/files/ENCFF585SED/,/files/ENCFF099KJR/,/files/ENCFF647YEK/,/files/ENCFF737KLZ/,/files/ENCFF884SOI/,/files/ENCFF361XNU/,/files/ENCFF139XXX/,/files/ENCFF254WJH/,/files/ENCFF416XSD/,/files/ENCFF677ANA/,/files/ENCFF459WXZ/,/files/ENCFF909JEM/,/files/ENCFF534DDA/,/files/ENCFF982GSZ/,/files/ENCFF377RBD/,/files/ENCFF962GWS/,/files/ENCFF159DFJ/,/files/ENCFF853SUU/,/files/ENCFF609XQY/		ENCBS506QOL,ENCBS519OFN	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/9b6466de-1d4e-4b84-8a0d-9a4a99e832aa/,/replicates/30dfcc58-b8c1-4868-8d5b-136c84107b0e/
